      Beta             Mach             AoA             Re/1e6             CL              CDo              CDi             CDtot             CDt            CDtot_t             CS              L/D               E               CFx              CFy              CFz              CMx              CMy              CMz              CMl              CMm              CMn              FOpt 
-15.000000000000   0.050000000000 -20.000000000000   0.366000000000  -1.140818593722   0.018799977361   0.171316986770   0.190116964131   0.152521993527   0.171321970888  -0.034934527008  -6.000614405653   0.583699063128  -0.240789828281   0.006431900714  -1.126393459658   0.032129395082  -0.035471747599   0.005540076414  -0.032129395082  -0.035471747599  -0.005540076414   0.000000000000
-15.000000000000   0.050000000000 -19.000000000000   0.366000000000  -1.127401183360   0.018798298125   0.150360061157   0.169158359281   0.139552015269   0.158350313393  -0.033167519054  -6.664767784156   0.640678564091  -0.224044462403   0.006187442225  -1.115218112506   0.031758331150  -0.035165652485   0.005074924035  -0.031758331150  -0.035165652485  -0.005074924035   0.000000000000
-15.000000000000   0.050000000000 -18.000000000000   0.366000000000  -1.110437199989   0.018742567342   0.130576812863   0.149319380205   0.127155218714   0.145897786056  -0.031305241788  -7.436658245339   0.704122968340  -0.207011260368   0.005944246854  -1.100320732342   0.031079308674  -0.034684767693   0.004648460633  -0.031079308674  -0.034684767693  -0.004648460633   0.000000000000
-15.000000000000   0.050000000000 -17.000000000000   0.366000000000  -1.085116006498   0.018564801685   0.113158321776   0.131723123461   0.115338783339   0.133903585024  -0.029240131510  -8.237855115982   0.762196595017  -0.188902171436   0.005692478751  -1.076943673225   0.030112898214  -0.033920193578   0.004266553790  -0.030112898214  -0.033920193578  -0.004266553790   0.000000000000
-15.000000000000   0.050000000000 -16.000000000000   0.366000000000  -1.034329095241   0.018025355796   0.101867708149   0.119893063945   0.104084604668   0.122109960465  -0.026876076086  -8.627097024689   0.760851863708  -0.167145916697   0.005055158555  -1.028083653913   0.028642211498  -0.032728071128   0.003899401126  -0.028642211498  -0.032728071128  -0.003899401126   0.000000000000
-15.000000000000   0.050000000000 -15.000000000000   0.366000000000  -0.982846340909   0.017496271419   0.091658472029   0.109154743448   0.093619709663   0.111115981082  -0.024275565834  -9.004156025323   0.754580055520  -0.146467697869   0.004802930481  -0.978271504385   0.027201936213  -0.031422856535   0.003590802959  -0.027201936213  -0.031422856535  -0.003590802959   0.000000000000
-15.000000000000   0.050000000000 -14.000000000000   0.366000000000  -0.930786891669   0.016983887239   0.081981931165   0.098965818405   0.083649336666   0.100633223905  -0.021746258542  -9.405135092833   0.746434976653  -0.126962469017   0.004608965867  -0.927626357739   0.025688008659  -0.030043564624   0.003299039267  -0.025688008659  -0.030043564624  -0.003299039267   0.000000000000
-15.000000000000   0.050000000000 -13.000000000000   0.366000000000  -0.878388927403   0.016492795602   0.072820016706   0.089312812308   0.074282672871   0.090775468473  -0.019335798368  -9.834971094294   0.736608329426  -0.108659837791   0.004438909782  -0.876408064236   0.024179161342  -0.028580445065   0.003020715083  -0.024179161342  -0.028580445065  -0.003020715083   0.000000000000
-15.000000000000   0.050000000000 -12.000000000000   0.366000000000  -0.825610322360   0.016023773391   0.064177525841   0.080201299231   0.065498948314   0.081522721704  -0.017053872864 -10.294226281539   0.724678721758  -0.091560991074   0.004284847446  -0.824593058643   0.022667727026  -0.027041980918   0.002754883020  -0.022667727026  -0.027041980918  -0.002754883020   0.000000000000
-15.000000000000   0.050000000000 -11.000000000000   0.366000000000  -0.772447399766   0.015577924469   0.056054312027   0.071632236495   0.057269979262   0.072847903731  -0.014902035483 -10.783516438389   0.710241435263  -0.075683658589   0.004145526111  -0.772193649163   0.021156942080  -0.025441976536   0.002501896874  -0.021156942080  -0.025441976536  -0.002501896874   0.000000000000
-15.000000000000   0.050000000000 -10.000000000000   0.366000000000  -0.718937981773   0.015156666304   0.048456223611   0.063612889915   0.049581301493   0.064737967798  -0.012889832672 -11.301765769940   0.692810427213  -0.061044979006   0.004013605150  -0.719264882152   0.019630648017  -0.023773652594   0.002260079405  -0.019630648017  -0.023773652594  -0.002260079405   0.000000000000
-15.000000000000   0.050000000000  -9.000000000000   0.366000000000  -0.665122469104   0.014761392180   0.041393063437   0.056154455616   0.042429415335   0.057190807515  -0.011017639914 -11.844518156283   0.671731481333  -0.047658368476   0.003891619643  -0.665864960328   0.018105972857  -0.022050692227   0.002030159512  -0.018105972857  -0.022050692227  -0.002030159512   0.000000000000
-15.000000000000   0.050000000000  -8.000000000000   0.366000000000  -0.610989360716   0.014393265252   0.034866519437   0.049259784689   0.035819541284   0.050212806536  -0.009286899281 -12.403411110559   0.646176963975  -0.035534809203   0.003778914574  -0.611999811220   0.016573955801  -0.020284774813   0.001811800563  -0.016573955801  -0.020284774813  -0.001811800563   0.000000000000
-15.000000000000   0.050000000000  -7.000000000000   0.366000000000  -0.556568272896   0.014052930497   0.028884462345   0.042937392842   0.029775215064   0.043828145562  -0.007700366268 -12.962321092436   0.615145577527  -0.024685270820   0.003675032365  -0.557717033343   0.015042979173  -0.018474238491   0.001605289635  -0.015042979173  -0.018474238491  -0.001605289635   0.000000000000
-15.000000000000   0.050000000000  -6.000000000000   0.366000000000  -0.501858869847   0.013741551460   0.023446699849   0.037188251310   0.024189575929   0.037931127389  -0.006273441834 -13.495091922180   0.577476261703  -0.015119432069   0.003565348206  -0.503034132459   0.013506717152  -0.016634490839   0.001408338929  -0.013506717152  -0.016634490839  -0.001408338929   0.000000000000
