      Beta             Mach             AoA             Re/1e6             CL              CDo              CDi             CDtot             CDt            CDtot_t             CS              L/D               E               CFx              CFy              CFz              CMx              CMy              CMz              CMl              CMm              CMn              FOpt 
-15.000000000000   0.050000000000 -20.000000000000   0.366000000000  -0.412957500311   0.011462076032   0.012419599549   0.023881675581   0.014396042168   0.025858118199  -0.002412970546 -17.291814341887   0.438977340077  -0.118976163057   0.003850281900  -0.396156410869   0.022915633072  -0.278656792903   0.000113175267  -0.022915633072  -0.278656792903  -0.000113175267   0.000000000000
-15.000000000000   0.050000000000 -19.000000000000   0.366000000000  -0.351374419443   0.011278565520   0.009066545029   0.020345110549   0.010541002223   0.021819567742  -0.001559432147 -17.270705833436   0.373058043618  -0.095433493837   0.003759406300  -0.338760465681   0.021653980044  -0.278136336041   0.000062393969  -0.021653980044  -0.278136336041  -0.000062393969   0.000000000000
-15.000000000000   0.050000000000 -18.000000000000   0.366000000000  -0.289603701648   0.011142804939   0.006263966711   0.017406771650   0.007283783887   0.018426588826  -0.000853027725 -16.637416028294   0.296200757905  -0.073291759685   0.003681242507  -0.280693415989   0.020407429767  -0.277492568400   0.000024998600  -0.020407429767  -0.277492568400  -0.000024998600   0.000000000000
-15.000000000000   0.050000000000 -17.000000000000   0.366000000000  -0.227644146981   0.011055120169   0.004010327463   0.015065447632   0.004671445731   0.015726565901  -0.000289660959 -15.110347368002   0.211459459191  -0.052568766197   0.003619433769  -0.221973723198   0.019168365110  -0.276742973199   0.000001765523  -0.019168365110  -0.276742973199  -0.000001765523   0.000000000000
-15.000000000000   0.050000000000 -16.000000000000   0.366000000000  -0.165506612594   0.011016089932   0.002310552722   0.013326642654   0.002677236119   0.013693326051   0.000122236060 -12.419227925348   0.126358984795  -0.033276328895   0.003567259893  -0.162634601947   0.017937092248  -0.275890153143  -0.000006259774  -0.017937092248  -0.275890153143   0.000006259774   0.000000000000
-15.000000000000   0.050000000000 -15.000000000000   0.366000000000  -0.103230201315   0.011025974690   0.001167541521   0.012193516211   0.001262038858   0.012288013547   0.000375568600  -8.465991231063   0.053725537472  -0.015435128775   0.003518685633  -0.102735938230   0.016715863980  -0.274936868081   0.000000779090  -0.016715863980  -0.274936868081  -0.000000779090   0.000000000000
-15.000000000000   0.050000000000 -14.000000000000   0.366000000000  -0.040830463504   0.011085031107   0.000582266298   0.011667297405   0.000462140174   0.011547171281   0.000477095186  -3.499564816674   0.008784044595   0.000937387803   0.003480557335  -0.042314149209   0.015507979123  -0.273894460229   0.000021779379  -0.015507979123  -0.273894460229  -0.000021779379   0.000000000000
-15.000000000000   0.050000000000 -13.000000000000   0.366000000000   0.021539780591   0.011193355614   0.000557521964   0.011750877579   0.000292195523   0.011485551137   0.000427998136   1.833035911326   0.002427216014   0.015797025585   0.003454765367   0.018459334580   0.014319246739  -0.272769423959   0.000056173499  -0.014319246739  -0.272769423959  -0.000056173499   0.000000000000
-15.000000000000   0.050000000000 -12.000000000000   0.366000000000   0.084228950305   0.011351010831   0.001094475562   0.012445486393   0.000739392183   0.012090403014   0.000226076061   6.767831135187   0.035043468330   0.029213669258   0.003439501610   0.079901118069   0.013124810911  -0.271570586738   0.000108091989  -0.013124810911  -0.271570586738  -0.000108091989   0.000000000000
-15.000000000000   0.050000000000 -11.000000000000   0.366000000000   0.146758126836   0.011557482769   0.002191411656   0.013748894425   0.001800259061   0.013357741830  -0.000128957561  10.674176577457   0.096301427114   0.041071947825   0.003433912288   0.141521376013   0.011933633038  -0.270282378857   0.000177088589  -0.011933633038  -0.270282378857  -0.000177088589   0.000000000000
-15.000000000000   0.050000000000 -10.000000000000   0.366000000000   0.209169704734   0.011811963479   0.003844238153   0.015656201632   0.003465241088   0.015277204567  -0.000637609331  13.360182095761   0.171793742625   0.051377437637   0.003436239837   0.203337256132   0.010721215158  -0.268926679396   0.000267642808  -0.010721215158  -0.268926679396  -0.000267642808   0.000000000000
-15.000000000000   0.050000000000  -9.000000000000   0.366000000000   0.271626114128   0.012114501269   0.006058687245   0.018173188514   0.005745119126   0.017859620395  -0.001298012312  14.946530374895   0.249579028590   0.060161333907   0.003449783683   0.265483348608   0.009523768468  -0.267497102162   0.000370611324  -0.009523768468  -0.267497102162  -0.000370611324   0.000000000000
-15.000000000000   0.050000000000  -8.000000000000   0.366000000000   0.334113870098   0.012464680341   0.008834472878   0.021299153220   0.008629086423   0.021093766765  -0.002113299538  15.686720812223   0.322198008985   0.067414485783   0.003471335895   0.327922910283   0.008287552046  -0.265987186652   0.000497783221  -0.008287552046  -0.265987186652  -0.000497783221   0.000000000000
-15.000000000000   0.050000000000  -7.000000000000   0.366000000000   0.396412697419   0.012860381885   0.012175020013   0.025035401898   0.012115956905   0.024976338790  -0.003085326861  15.834085629652   0.385866189535   0.073105234058   0.003499441915   0.390413493523   0.007014018568  -0.264437938701   0.000649464589  -0.007014018568  -0.264437938701  -0.000649464589   0.000000000000
-15.000000000000   0.050000000000  -6.000000000000   0.366000000000   0.458512425415   0.013300883333   0.016067565225   0.029368448558   0.016172096280   0.029472979613  -0.004201131374  15.612415634276   0.440065572771   0.077221316981   0.003543132518   0.452921752570   0.005768263929  -0.262808236058   0.000811090670  -0.005768263929  -0.262808236058  -0.000811090670   0.000000000000
