      Beta             Mach             AoA             Re/1e6             CL              CDo              CDi             CDtot             CDt            CDtot_t             CS              L/D               E               CFx              CFy              CFz              CMx              CMy              CMz              CMl              CMm              CMn              FOpt 
-30.000000000000   0.100000000000 -30.000000000000   2.300000000000   0.060595168866   0.013744705754   0.192229360253   0.205974066007   0.203831485019   0.217576190773   1.034847713273   0.294188341477   0.004671395929  -0.263324070434   0.999191441746   0.221999497062  -0.039106842003  -0.088880269556   0.371130966375   0.039106842003  -0.088880269556  -0.371130966375   0.000000000000
-30.000000000000   0.100000000000 -28.000000000000   2.300000000000   0.073033325704   0.013664180885   0.192599436780   0.206263617665   0.202266453215   0.215930634100   1.031011232090   0.354077595124   0.006776457897  -0.263156857262   0.996013727410   0.222638340408  -0.036970558680  -0.089528345523   0.369371560676   0.036970558680  -0.089528345523  -0.369371560676   0.000000000000
-30.000000000000   0.100000000000 -26.000000000000   2.300000000000   0.085362678890   0.013565136270   0.192754396495   0.206319532765   0.200819493469   0.214384629738   1.025840325443   0.413740171596   0.009255053766  -0.262994369382   0.991563548443   0.223245606734  -0.034794700637  -0.090154571031   0.367122715123   0.034794700637  -0.090154571031  -0.367122715123   0.000000000000
-30.000000000000   0.100000000000 -24.000000000000   2.300000000000   0.097579829758   0.013449870743   0.192752076762   0.206201947505   0.199558391693   0.213008262436   1.019504028914   0.473224578809   0.012100702100  -0.262854937245   0.986017362053   0.223844979839  -0.032525581438  -0.090780224093   0.364532865859   0.032525581438  -0.090780224093  -0.364532865859   0.000000000000
-30.000000000000   0.100000000000 -22.000000000000   2.300000000000   0.109652292401   0.013319049780   0.192533493751   0.205852543531   0.197947230310   0.211266280090   1.011885474635   0.532673973903   0.015306024828  -0.262733124970   0.979244798520   0.224414879852  -0.030238650251  -0.091387850719   0.361506188796   0.030238650251  -0.091387850719  -0.361506188796   0.000000000000
-30.000000000000   0.100000000000 -20.000000000000   2.300000000000   0.121599915425   0.013173904296   0.192172998546   0.205346902842   0.196557744135   0.209731648431   1.003158458927   0.592168246718   0.018869552847  -0.262629846759   0.971434160873   0.224993373980  -0.027861689216  -0.092010660067   0.358155060974   0.027861689216  -0.092010660067  -0.358155060974   0.000000000000
-30.000000000000   0.100000000000 -18.000000000000   2.300000000000   0.133364574894   0.013014121718   0.191638008097   0.204652129815   0.195352098330   0.208366220048   0.993255546903   0.651664729873   0.022774451237  -0.262549663285   0.962510600975   0.225535369393  -0.025416548250  -0.092603816475   0.354438270095   0.025416548250  -0.092603816475  -0.354438270095   0.000000000000
-30.000000000000   0.100000000000 -16.000000000000   2.300000000000   0.144958967974   0.012840612824   0.190892947734   0.203733560559   0.194129372738   0.206969985562   0.982105204639   0.711512465481   0.027027807780  -0.262470437519   0.952394836686   0.226062919463  -0.022940972534  -0.093195912564   0.350277928785   0.022940972534  -0.093195912564  -0.350277928785   0.000000000000
-30.000000000000   0.100000000000 -14.000000000000   2.300000000000   0.156316004658   0.012655911481   0.189996032559   0.202651944039   0.192652819263   0.205308730743   0.969882326081   0.771352110138   0.031596526221  -0.262431493646   0.941268705087   0.226532925080  -0.020414964376  -0.093721166847   0.345817492718   0.020414964376  -0.093721166847  -0.345817492718   0.000000000000
-30.000000000000   0.100000000000 -12.000000000000   2.300000000000   0.167518902885   0.012459246969   0.188924192439   0.201383439408   0.191469979844   0.203929226813   0.956516387867   0.831840509713   0.036516328578  -0.262385919957   0.929059210733   0.227033223803  -0.017837471223  -0.094304643299   0.341004733800   0.017837471223  -0.094304643299  -0.341004733800   0.000000000000
-30.000000000000   0.100000000000 -10.000000000000   2.300000000000   0.178517788274   0.012250387577   0.187593395250   0.199843782827   0.190818328527   0.203068716104   0.941866061344   0.893286674969   0.041788383656  -0.262338737461   0.915601827499   0.227529110408  -0.015283144613  -0.094896349186   0.335662752912   0.015283144613  -0.094896349186  -0.335662752912   0.000000000000
-30.000000000000   0.100000000000  -8.000000000000   2.300000000000   0.189204322093   0.012031956160   0.186035983021   0.198067939180   0.188916334235   0.200948290394   0.926070911571   0.955249612211   0.047362121004  -0.262334543672   0.901034904716   0.227932457028  -0.012663808329  -0.095395690333   0.329933403914   0.012663808329  -0.095395690333  -0.329933403914   0.000000000000
-30.000000000000   0.100000000000  -6.000000000000   2.300000000000   0.199645371436   0.011806725609   0.184386191617   0.196192917226   0.187590756515   0.199397482123   0.909360852044   1.017597241835   0.053237589984  -0.262343738917   0.885626057690   0.228318512011  -0.010004766197  -0.095878676110   0.323992391913   0.010004766197  -0.095878676110  -0.323992391913   0.000000000000
-30.000000000000   0.100000000000  -4.000000000000   2.300000000000   0.209828072679   0.011573726463   0.182528220417   0.194101946880   0.186429722795   0.198003449258   0.891532954489   1.081019928196   0.059440234159  -0.262356005518   0.869141160339   0.228686170507  -0.007332736676  -0.096353757049   0.317653945421   0.007332736676  -0.096353757049  -0.317653945421   0.000000000000
-30.000000000000   0.100000000000  -2.000000000000   2.300000000000   0.219693855470   0.011333807401   0.180461899900   0.191795707301   0.185491024745   0.196824832145   0.872582307054   1.145457625523   0.065944739683  -0.262359400505   0.851576298452   0.228989560757  -0.004682228873  -0.096771988294   0.310929522247   0.004682228873  -0.096771988294  -0.310929522247   0.000000000000
-30.000000000000   0.100000000000   0.000000000000   2.300000000000   0.229239541126   0.011089530950   0.178240172356   0.189329703306   0.184534694449   0.195624225399   0.852680800279   1.210795438448   0.072735013966  -0.262376067385   0.833108086014   0.229239541126  -0.002021960624  -0.097135583945   0.303925449177   0.002021960624  -0.097135583945  -0.303925449177   0.000000000000
